Date,Close,Open,High,Low,Volume,Change %,Daily_Return,Volatility_30d,SMA_20,SMA_50,Pattern,Buy,Sell
2024-07-17,228.88,229.45,231.46,226.64,57350000.0,-2.53%,-0.025295971382335414,0.31327178419200824,220.86200000000002,204.4436,None,True,False
2024-07-18,224.18,230.28,230.44,222.27,66030000.0,-2.05%,-0.020534778049632996,0.3222378656053958,221.3565,205.293,None,True,False
2024-07-19,224.31,224.82,226.8,223.27,49150000.0,0.06%,0.0005798911588901223,0.322363912355052,222.08800000000002,206.13120000000004,None,True,False
2024-07-22,223.96,227.01,227.78,223.09,48200000.0,-0.16%,-0.001560340600062382,0.3209961029489611,222.91150000000002,206.95559999999998,None,True,False
2024-07-23,225.01,224.37,226.94,222.68,39960000.0,0.47%,0.004688337203071935,0.3202112906919667,223.75500000000002,207.7644,None,True,False
2024-07-24,218.54,224.0,224.8,217.13,61780000.0,-2.88%,-0.028754277587662802,0.3275425759360489,224.22850000000003,208.47420000000002,None,True,False
2024-07-25,217.49,218.93,220.85,214.62,51390000.0,-0.48%,-0.004804612427930732,0.2563522192357943,224.44050000000001,209.0984,None,True,False
2024-07-26,217.96,218.7,219.49,216.01,41600000.0,0.22%,0.002161018897420597,0.2434375448310364,224.6335,209.70899999999997,None,True,False
2024-07-29,218.24,216.96,219.3,215.75,36310000.0,0.13%,0.0012846393833731984,0.24304871498842434,225.0145,210.27939999999998,None,True,False
2024-07-30,218.8,219.19,220.32,216.12,41640000.0,0.26%,0.002565982404692191,0.24162051287004124,225.11700000000002,210.8586,Doji,True,False
2024-07-31,222.08,221.44,223.82,220.63,50040000.0,1.50%,0.014990859232175469,0.23885729998064525,225.20749999999998,211.50280000000004,None,True,False
2024-08-01,218.36,224.37,224.48,217.02,62500000.0,-1.68%,-0.016750720461095048,0.24192212206241862,225.048,212.04919999999998,Bearish Engulfing,True,True
2024-08-02,219.86,219.15,225.6,217.71,105570000.0,0.69%,0.006869389998168218,0.23305889759444334,224.72400000000002,212.59939999999997,Doji,True,False
2024-08-05,209.27,199.09,213.5,196.0,119550000.0,-4.82%,-0.0481670153734195,0.27243749294327907,223.7965,212.9668,None,True,False
2024-08-06,207.23,205.3,209.99,201.07,69660000.0,-0.97%,-0.009748172217709294,0.27388052026878795,222.72400000000002,213.37380000000002,None,True,False
2024-08-07,209.82,206.9,213.64,206.39,63520000.0,1.25%,0.01249819041644562,0.275999739853629,221.56599999999997,213.77059999999997,None,True,False
2024-08-08,213.31,213.11,214.2,208.83,47160000.0,1.66%,0.016633304737394106,0.27407804392188595,220.853,214.237,Doji,True,False
2024-08-09,216.24,212.1,216.78,211.97,42200000.0,1.37%,0.013735877361586546,0.2767064405862364,220.138,214.75600000000003,None,True,False
2024-08-12,217.53,216.07,219.51,215.6,38030000.0,0.60%,0.005965593784683643,0.27249151514726305,219.29450000000003,215.28079999999997,None,True,False
2024-08-13,221.27,219.01,221.89,219.01,44160000.0,1.72%,0.01719303084632018,0.2639527802303074,218.61700000000002,215.8612,None,True,False
2024-08-14,221.72,220.57,223.03,219.7,41960000.0,0.20%,0.002033714466488812,0.2599232581248854,218.25899999999996,216.415,None,True,False
2024-08-15,224.72,224.6,225.35,222.76,46410000.0,1.35%,0.013530579108785856,0.2622848263021627,218.286,217.0224,Doji,True,False
2024-08-16,226.05,223.92,226.83,223.65,44340000.0,0.59%,0.005918476326094657,0.25520600062589066,218.373,217.62599999999998,None,True,False
2024-08-19,225.89,225.72,225.99,223.04,40690000.0,-0.07%,-0.0007078080070781478,0.2544764572356001,218.46949999999998,218.25420000000003,Doji,True,False
2024-08-20,226.51,225.77,227.17,225.45,30300000.0,0.27%,0.002744698747177754,0.2543556005460173,218.54449999999997,218.8466,None,False,True
2024-08-21,226.4,226.52,227.98,225.05,34770000.0,-0.05%,-0.0004856297735198467,0.24789963702967968,218.9375,219.5122,Doji,False,True
2024-08-22,224.53,227.79,228.34,223.9,43700000.0,-0.83%,-0.008259717314487602,0.23982035814710073,219.2895,219.8598,None,False,True
2024-08-23,226.84,225.66,228.22,224.33,38680000.0,1.03%,0.010288157484523275,0.2386108362545222,219.7335,220.1352,None,False,True
2024-08-26,227.18,226.76,227.28,223.89,30600000.0,0.15%,0.0014988538176687882,0.233104691399065,220.1805,220.394,Hammer,True,True
2024-08-27,228.03,225.99,228.85,224.89,35930000.0,0.37%,0.003741526542829554,0.23337133246145708,220.642,220.7048,None,False,True
2024-08-28,226.49,227.92,229.86,225.68,38050000.0,-0.68%,-0.006753497346840276,0.22243964906830774,220.8625,220.90120000000002,None,False,True
2024-08-29,229.79,230.1,232.92,228.88,51910000.0,1.46%,0.014570179698882857,0.21784762357066859,221.43400000000003,221.2112,Doji,True,False
2024-08-30,229.0,230.19,230.4,227.48,52990000.0,-0.34%,-0.003437921580573544,0.21821252009427441,221.891,221.59759999999997,None,True,False
2024-09-03,222.77,228.55,229.0,221.17,50190000.0,-2.72%,-0.027205240174672407,0.23277747275678082,222.56600000000003,221.9032,None,True,False
2024-09-04,220.85,221.66,221.78,217.48,43840000.0,-0.86%,-0.008618754769493253,0.23360625387939302,223.24699999999999,222.15740000000002,None,True,False
2024-09-05,222.38,221.63,225.48,221.52,36620000.0,0.69%,0.0069277790355444235,0.21852969490703442,223.875,222.4236,None,True,False
2024-09-06,220.82,223.95,225.24,219.77,48420000.0,-0.70%,-0.007015019336271244,0.21910436471926387,224.25049999999996,222.575,Bearish Engulfing,True,True
2024-09-09,220.91,220.82,221.27,216.71,67180000.0,0.04%,0.0004075717779186139,0.2190547453335004,224.484,222.71120000000002,Doji,True,False
2024-09-10,220.11,218.92,221.48,216.73,51590000.0,-0.36%,-0.003621384274138717,0.21937139789128077,224.613,222.90099999999998,None,True,False
2024-09-11,222.66,221.46,223.09,217.89,44590000.0,1.16%,0.011585116532642603,0.22169810443038884,224.68249999999998,223.01919999999998,Hammer,True,False
2024-09-12,222.77,222.5,223.55,219.82,37500000.0,0.05%,0.0004940267672686183,0.2175074947965506,224.73500000000004,223.0692,Doji,True,False
2024-09-13,222.5,223.58,224.04,221.91,36770000.0,-0.12%,-0.0012120123894600043,0.21156875842954023,224.62400000000002,223.0882,None,True,False
2024-09-16,216.32,216.54,217.22,213.92,59360000.0,-2.78%,-0.027775280898876487,0.22613487138716484,224.1375,222.8878,Doji,True,False
2024-09-17,216.79,215.75,216.9,214.5,45520000.0,0.22%,0.0021727071005916976,0.1751273474442018,223.68250000000003,222.6672,Bullish Engulfing,True,False
2024-09-18,220.69,217.55,222.71,217.54,59890000.0,1.80%,0.01798975967526184,0.17842949893566876,223.3915,222.5074,None,True,False
2024-09-19,228.87,224.99,229.82,224.63,66780000.0,3.71%,0.03706556708505149,0.20327436481613942,223.51499999999996,222.42520000000002,None,True,False
2024-09-20,228.2,229.97,233.09,227.62,318680000.0,-0.29%,-0.0029274260497226257,0.1997325051013783,223.69850000000002,222.43780000000004,None,True,False
2024-09-23,226.47,227.34,229.45,225.81,54150000.0,-0.76%,-0.007581069237510896,0.19870545959841562,223.67999999999998,222.3564,Shooting Star,True,True
2024-09-24,227.37,228.65,229.35,225.73,43560000.0,0.40%,0.003974036296198191,0.1984103894868449,223.68950000000004,222.21580000000003,None,True,False
2024-09-25,226.37,224.93,227.29,224.02,42310000.0,-0.44%,-0.004398117605664775,0.19342474977655866,223.6065,222.0468,None,True,False
2024-09-26,227.52,227.3,228.5,225.41,36640000.0,0.51%,0.005080178468878316,0.1937904732329135,223.658,222.0196,Doji,True,False
2024-09-27,227.79,228.46,229.52,227.3,34030000.0,0.12%,0.0011867088607593335,0.19008454588963955,223.558,222.0918,None,True,False
2024-09-30,233.0,230.04,233.0,229.65,54790000.0,2.29%,0.022871943456692634,0.20034123729411665,223.75799999999998,222.26559999999998,None,True,False
2024-10-01,226.21,229.52,229.65,223.74,63290000.0,-2.91%,-0.02914163090128752,0.21866554246313072,223.92999999999998,222.31060000000002,None,True,False
2024-10-02,226.78,225.89,227.37,223.02,32880000.000000004,0.25%,0.0025197825029839027,0.2186432219382732,224.2265,222.34600000000003,Hammer,True,False
2024-10-03,225.67,225.14,226.8,223.32,34040000.0,-0.49%,-0.004894611517770597,0.2191242227421241,224.391,222.48859999999996,None,True,False
2024-10-04,226.8,227.9,228.0,224.13,37350000.0,0.50%,0.005007311561129102,0.2181583836567662,224.69,222.6748,None,True,False
2024-10-07,221.69,224.5,225.69,221.33,39510000.0,-2.25%,-0.02253086419753092,0.2258669714505533,224.72899999999998,222.74940000000004,None,True,False
2024-10-08,225.77,224.3,225.98,223.25,31860000.0,1.84%,0.018404077766250193,0.23249284354882283,225.012,222.9,None,True,False
2024-10-09,229.54,225.23,229.75,224.83,33590000.0,1.67%,0.01669840988616733,0.23733736026376923,225.356,223.1148,None,True,False
2024-10-10,229.04,227.78,229.5,227.17,28180000.0,-0.22%,-0.002178269582643555,0.23652012777058484,225.66949999999997,223.254,None,True,False
2024-10-11,227.55,229.3,229.41,227.34,31760000.0,-0.65%,-0.006505413901501833,0.23347839661028655,225.92199999999997,223.43780000000004,Bearish Engulfing,True,True
2024-10-14,231.3,228.7,231.73,228.6,39880000.0,1.65%,0.016479894528675043,0.23818346988546654,226.671,223.6666,None,True,False
2024-10-15,233.85,233.61,237.49,232.37,64750000.0,1.10%,0.011024643320363126,0.22503132303055395,227.52399999999997,224.1582,Doji,True,False
2024-10-16,231.78,231.6,232.12,229.84,34080000.0,-0.89%,-0.008851828094932568,0.22512533503816698,228.07850000000002,224.6492,Doji,True,False
2024-10-17,232.15,233.43,233.85,230.52,32990000.000000004,0.16%,0.0015963413581845387,0.22458090672474307,228.2425,225.09580000000003,None,True,False
2024-10-18,235.0,236.18,236.18,234.01,46430000.0,1.23%,0.012276545337066569,0.22516118794145315,228.58249999999998,225.5296,None,True,False
2024-10-21,236.48,234.45,236.85,234.45,36250000.0,0.63%,0.006297872340425448,0.22540671467840648,229.08300000000003,225.93439999999998,Bullish Engulfing,True,False
2024-10-22,235.86,233.88,236.22,232.6,38850000.0,-0.26%,-0.0026217861975641465,0.2251943425875268,229.50750000000002,226.30100000000002,None,True,False
2024-10-23,230.76,234.08,235.14,227.76,52290000.0,-2.16%,-0.021622996692953533,0.2338307949972034,229.727,226.4908,None,True,False
2024-10-24,230.57,229.98,230.82,228.41,31110000.0,-0.08%,-0.0008233662679840714,0.23390124988121608,229.8795,226.66780000000003,Hammer,True,False
2024-10-25,231.41,229.74,233.22,229.57,38800000.0,0.36%,0.0036431452487313276,0.2338799546365452,230.0605,226.8016,None,True,False
2024-10-28,233.4,233.32,234.73,232.55,36090000.0,0.86%,0.00859945551186203,0.21762625345649012,230.08050000000003,226.9486,Doji,True,False
2024-10-29,233.67,233.1,234.32,232.32,35420000.0,0.12%,0.0011568123393315144,0.21766459686271172,230.4535,227.1042,None,True,False
2024-10-30,230.1,232.61,233.47,229.55,47070000.0,-1.53%,-0.015277956091924505,0.21856956537047975,230.61950000000002,227.17600000000002,None,True,False
2024-10-31,225.91,229.34,229.83,225.37,64370000.00000001,-1.82%,-0.018209474141677506,0.19813256644684082,230.63150000000002,227.1662,None,True,False
2024-11-01,222.91,220.96,225.35,220.27,65280000.0,-1.33%,-0.01327962462927712,0.2015414479235611,230.43699999999998,227.1338,None,True,False
2024-11-04,222.01,220.99,222.79,219.71,44940000.0,-0.40%,-0.004037503925351071,0.20075076353041552,230.45299999999997,227.0372,None,True,False
2024-11-05,223.45,221.79,223.95,221.14,28110000.0,0.65%,0.006486194315571403,0.20137759474437672,230.337,226.96259999999998,None,True,False
2024-11-06,222.72,222.61,226.07,221.19,54560000.0,-0.33%,-0.0032669501006936663,0.20121401533964375,229.996,226.8564,Doji,True,False
2024-11-07,227.48,224.63,227.88,224.57,42140000.0,2.14%,0.021372126436781658,0.21044334016842878,229.91800000000003,226.87619999999998,None,True,False
2024-11-08,226.96,227.17,228.66,226.4,38330000.0,-0.23%,-0.0022859152452961995,0.21052520480804093,229.88849999999996,226.81960000000004,Doji,True,False
2024-11-11,224.23,225.0,225.7,221.5,42010000.0,-1.20%,-0.012028551286570432,0.20163686829182387,229.535,226.72420000000002,None,True,False
2024-11-12,224.23,224.55,225.59,223.35,40400000.0,0.00%,0.0,0.1834108497527423,229.054,226.7534,None,True,False
2024-11-13,225.12,224.01,226.65,222.76,48570000.0,0.40%,0.0039691388306650754,0.18364751293246884,228.721,226.83880000000002,Bullish Engulfing,True,False
2024-11-14,228.22,225.02,228.87,225.0,44920000.0,1.38%,0.01377043354655294,0.18741268814105852,228.5245,226.9556,None,True,False
2024-11-15,225.0,226.4,226.92,224.27,47920000.0,-1.41%,-0.014109192884059207,0.19151109085315465,228.0245,227.03920000000002,None,True,False
2024-11-18,228.02,225.25,229.74,225.17,44690000.0,1.34%,0.013422222222222224,0.18324382928787644,227.6015,227.1814,None,True,False
2024-11-19,228.28,226.98,230.16,226.66,36210000.0,0.11%,0.0011402508551880963,0.17567303390668393,227.2225,227.3448,None,False,True
2024-11-20,229.0,228.06,229.93,225.89,35170000.0,0.32%,0.0031540213772560666,0.16903263094124477,227.13449999999997,227.4716,Hammer,True,True
2024-11-21,228.52,228.88,230.15,225.71,42110000.0,-0.21%,-0.002096069868995576,0.1690236937732916,227.032,227.5866,Doji,False,True
2024-11-22,229.87,228.06,230.72,228.06,38170000.0,0.59%,0.005907579205321145,0.1687139758303499,226.955,227.734,Bullish Engulfing,True,True
2024-11-25,232.87,231.46,233.24,229.74,90150000.0,1.31%,0.013050854830991332,0.1661459554483751,226.92849999999999,228.065,None,False,True
2024-11-26,235.06,233.33,235.57,233.33,45990000.0,0.94%,0.00940438871473348,0.16529952231940365,226.998,228.43040000000002,None,False,True
2024-11-27,234.93,234.46,235.69,233.81,33500000.0,-0.06%,-0.0005530502850336072,0.16307476864478468,227.2395,228.7152,None,False,True
2024-11-29,237.33,234.8,237.81,233.97,28480000.0,1.02%,0.010215808964372464,0.165473616981046,227.8105,228.8844,None,False,True
2024-12-02,239.59,237.27,240.79,237.16,48140000.0,0.95%,0.009522605654573857,0.1639981347740312,228.64450000000002,229.11219999999997,None,False,True
2024-12-03,242.65,239.81,242.76,238.9,38860000.0,1.28%,0.012771818523310774,0.16696602632345353,229.67649999999998,229.43580000000003,None,True,False
2024-12-04,243.01,242.87,244.11,241.25,44380000.0,0.15%,0.0014836183803832448,0.1666345213351523,230.6545,229.74859999999998,Doji,True,False
2024-12-05,243.04,243.99,244.54,242.13,40030000.0,0.01%,0.00012345170980609943,0.15221942044293563,231.6705,230.082,None,True,False
2024-12-06,242.84,242.9,244.63,242.08,36870000.0,-0.08%,-0.0008229098090848375,0.15221935276213033,232.43850000000003,230.3884,Doji,True,False
2024-12-09,246.75,241.83,247.24,241.75,44650000.0,1.61%,0.016101136550815243,0.15773099522807682,233.42800000000003,230.76760000000002,Bullish Engulfing,True,False
2024-12-10,247.77,246.89,248.21,245.34,36910000.0,0.41%,0.004133738601823644,0.15668152613200986,234.60500000000002,231.06300000000002,None,True,False
2024-12-11,246.49,247.96,250.8,246.26,45210000.0,-0.52%,-0.005166081446502768,0.15805709421348177,235.71800000000002,231.4686,Bearish Engulfing,True,True
2024-12-12,247.96,246.89,248.74,245.68,32780000.0,0.60%,0.005963730780153442,0.14985518755988497,236.85999999999999,231.89219999999997,None,True,False
2024-12-13,248.13,247.82,249.29,246.24,33159999.999999996,0.07%,0.000685594450717808,0.13653745468414213,237.85550000000003,232.34140000000002,None,True,False
2024-12-16,251.04,247.99,251.38,247.65,51690000.0,1.17%,0.011727723370813736,0.129411579011216,239.15750000000003,232.8262,None,True,False
2024-12-17,253.48,250.08,253.83,249.78,51360000.0,0.97%,0.009719566602931717,0.12812150903613748,240.4305,233.46199999999996,None,True,False
2024-12-18,248.05,252.16,254.28,247.74,56770000.0,-2.14%,-0.021421808426700273,0.14823874067702825,241.419,233.90760000000003,None,True,False
2024-12-19,249.79,247.5,252.0,247.09,60880000.0,0.70%,0.007014714775246844,0.1471334058539588,242.45850000000002,234.31259999999997,None,True,False
2024-12-20,254.49,248.04,255.0,245.69,147500000.0,1.88%,0.01881580527643223,0.144657069011609,243.75699999999998,234.8216,None,True,False
2024-12-23,255.27,254.77,255.65,253.45,40860000.0,0.31%,0.0030649534362843234,0.14353192401134482,245.027,235.37599999999998,Hammer,True,False
2024-12-24,258.2,255.49,258.21,255.29,23230000.0,1.15%,0.011478042856583048,0.13678043038655596,246.2935,235.91400000000002,None,True,False
2024-12-26,259.02,258.19,260.1,257.63,27260000.0,0.32%,0.003175832687838831,0.13613041063141884,247.4915,236.41740000000001,None,True,False
2024-12-27,255.59,257.83,258.7,253.06,42360000.0,-1.32%,-0.013242220677939898,0.1458930692508516,248.5245,236.89359999999996,None,True,False
2024-12-30,252.2,252.23,253.5,250.75,35560000.0,-1.33%,-0.013263429711647623,0.1515435277046804,249.26800000000003,237.2946,Doji,True,False
2024-12-31,250.42,252.44,253.28,249.43,39480000.0,-0.71%,-0.007057890563045177,0.14573894782342597,249.80949999999999,237.60299999999998,None,True,False
2025-01-02,243.85,248.93,249.1,241.82,55740000.0,-2.62%,-0.026235923648270876,0.16640836724390431,249.86950000000002,237.7504,None,True,False
2025-01-03,243.36,243.36,244.18,241.89,40240000.0,-0.20%,-0.002009432027885949,0.16684779976917297,249.887,237.90040000000002,Doji,True,False
2025-01-06,245.0,244.31,247.33,243.2,45050000.0,0.67%,0.006738987508218219,0.1673508869118899,249.98499999999999,238.1852,None,True,False
2025-01-07,242.21,242.98,245.55,241.35,40860000.0,-1.14%,-0.01138775510204082,0.17158867064519595,249.9535,238.418,None,True,False
2025-01-08,242.7,241.92,243.71,240.05,37630000.0,0.20%,0.0020230378597083654,0.17118845049617104,249.75100000000003,238.6438,None,True,False
2025-01-10,236.85,240.01,240.16,233.0,61710000.0,-2.41%,-0.02410383189122367,0.1835231213825941,249.20499999999998,238.7128,None,True,False
2025-01-13,234.4,233.53,234.67,229.72,49630000.0,-1.03%,-0.010344099641123039,0.18424239284178137,248.6005,238.72740000000002,Hammer,True,False
2025-01-14,233.28,234.75,236.12,232.47,39440000.0,-0.48%,-0.004778156996587013,0.18475320311961818,247.8665,238.791,Bearish Engulfing,True,True
2025-01-15,237.87,234.63,238.96,234.43,39830000.0,1.97%,0.01967592592592604,0.19129266116948057,247.3535,239.0302,None,True,False
2025-01-16,228.26,237.35,238.01,228.03,71760000.0,-4.04%,-0.040400218606802096,0.22224520060761493,246.2145,239.1372,None,True,False
2025-01-17,229.98,232.12,232.29,228.48,68490000.0,0.75%,0.00753526680101646,0.21982447215445128,245.0395,239.2966,None,True,False
2025-01-21,222.64,224.0,224.42,219.38,98070000.0,-3.19%,-0.031915818766849346,0.2363252535982401,243.769,239.28040000000001,None,True,False
2025-01-22,223.83,219.79,224.12,219.79,64129999.99999999,0.53%,0.005344951491196737,0.237369871329246,242.471,239.30259999999998,None,True,False
2025-01-23,223.66,224.74,227.03,222.3,60230000.0,-0.08%,-0.0007595049814592691,0.23737414082533478,240.92950000000002,239.22619999999998,None,True,False
2025-01-24,222.78,224.78,225.63,221.41,54700000.0,-0.39%,-0.003934543503532173,0.230643298476996,239.30499999999998,239.1426,None,True,False
2025-01-27,229.86,224.02,232.15,223.98,94860000.0,3.18%,0.0317802316186373,0.25137063418619837,237.888,239.2552,None,False,True
2025-01-28,238.26,230.85,240.19,230.81,75710000.0,3.65%,0.03654398329417896,0.2752786355487611,236.84999999999997,239.53580000000002,None,False,True
2025-01-29,239.36,234.12,239.85,234.01,45490000.0,0.46%,0.004616805170821969,0.2750107152631834,236.03850000000003,239.82059999999998,None,False,True
2025-01-30,237.59,238.66,240.79,237.21,55660000.0,-0.74%,-0.007394719251336945,0.275569153938807,235.308,240.00799999999998,None,False,True
2025-01-31,236.0,247.19,247.19,233.44,101080000.0,-0.67%,-0.006692200850204166,0.27316293033704914,234.58700000000005,240.22799999999998,None,False,True
2025-02-03,228.01,229.99,231.83,225.7,73060000.0,-3.39%,-0.033855932203389894,0.2859336169938411,233.795,240.2278,None,False,True
2025-02-04,232.8,227.25,233.13,226.65,45070000.0,2.10%,0.021007850532871464,0.2890782774637221,233.267,240.3182,Bullish Engulfing,True,True
2025-02-05,232.47,228.53,232.67,228.27,39660000.0,-0.14%,-0.0014175257731959823,0.28783584835235193,232.64050000000003,240.38760000000002,None,False,True
2025-02-06,233.22,231.29,233.8,230.43,29930000.0,0.32%,0.003226222738417883,0.28140375497520886,232.19100000000003,240.4816,None,False,True
2025-02-07,227.63,232.6,234.0,227.26,39710000.0,-2.40%,-0.023968784838350077,0.2873911792431022,231.4375,240.4368,None,False,True
2025-02-10,227.65,229.57,230.59,227.2,33119999.999999996,0.01%,8.786188112286375e-05,0.28405645118581746,230.97750000000002,240.3324,None,False,True
2025-02-11,232.62,228.2,235.23,228.13,53720000.0,2.18%,0.021831759279595797,0.2931707613662939,230.88849999999996,240.28359999999998,None,False,True
2025-02-12,236.87,231.2,236.96,230.68,45240000.0,1.83%,0.018270140142722102,0.2981722487777476,231.06799999999998,240.32240000000002,None,False,True
2025-02-13,241.53,236.91,242.34,235.57,53610000.0,1.97%,0.01967323848524516,0.30294984675971837,231.25100000000003,240.40640000000002,None,False,True
2025-02-14,244.6,241.25,245.55,240.99,40900000.0,1.27%,0.012710636359872352,0.3050745614764869,232.06799999999998,240.5066,None,False,True
2025-02-18,244.47,244.15,245.18,241.84,48820000.0,-0.05%,-0.0005314799672935244,0.2952461020816204,232.79250000000002,240.543,Doji,False,True
2025-02-19,244.87,244.66,246.01,243.16,32200000.000000004,0.16%,0.001636192579866691,0.29519246876315175,233.904,240.5802,Doji,False,True
2025-02-20,245.83,244.94,246.78,244.29,32320000.0,0.39%,0.0039204475844325515,0.2947770986210869,235.004,240.636,None,False,True
2025-02-21,245.55,245.95,248.69,245.22,53200000.0,-0.11%,-0.0011389984948948495,0.29274157762969083,236.0985,240.6902,Shooting Star,False,True
2025-02-24,247.1,244.93,248.86,244.42,51330000.0,0.63%,0.006312360008144946,0.293183638467566,237.3145,240.6972,Bullish Engulfing,True,True
2025-02-25,247.04,248.0,250.0,244.91,48010000.0,-0.02%,-0.00024281667341163882,0.283595713397328,238.17349999999996,240.68259999999998,None,False,True
2025-02-26,240.36,244.33,244.98,239.13,44430000.0,-2.70%,-0.027040155440414382,0.29363626044172353,238.27850000000004,240.56,None,False,True
2025-02-27,237.3,239.41,242.46,237.06,41150000.0,-1.27%,-0.01273090364453322,0.29589290940211616,238.1755,240.3468,None,False,True
2025-02-28,241.84,236.95,242.09,230.2,56830000.0,1.91%,0.01913190054782965,0.2955943996950786,238.388,240.22099999999998,Bullish Engulfing,True,True
2025-03-03,238.03,241.79,244.03,236.11,47180000.0,-1.58%,-0.015754217664571635,0.27361522114772413,238.4895,239.9608,None,False,True
2025-03-04,235.93,237.71,240.07,234.68,53800000.0,-0.88%,-0.008822417342351785,0.2746070619632838,238.8855,239.60980000000004,None,False,True
2025-03-05,235.74,235.42,236.55,229.23,47230000.0,-0.08%,-0.0008053236129360597,0.25640611700973504,239.03250000000003,239.36360000000002,Doji,False,True
2025-03-06,235.33,234.43,237.86,233.16,45170000.0,-0.17%,-0.0017392042080257575,0.25643313914410015,239.1755,239.07440000000003,None,True,False
2025-03-07,239.07,235.1,241.37,234.76,46270000.0,1.59%,0.01589257638210162,0.259513475677903,239.468,238.76600000000002,None,True,False
2025-03-10,227.48,235.54,236.16,224.22,72070000.0,-4.85%,-0.048479524825364995,0.298131047149146,239.4605,238.21020000000001,None,True,False
2025-03-11,220.84,223.8,225.84,217.45,76140000.0,-2.92%,-0.029189379286091,0.2955538178878501,239.11999999999998,237.463,None,True,False
2025-03-12,216.98,220.14,221.75,214.91,62550000.0,-1.75%,-0.017478717623618967,0.2765198231926493,238.33800000000002,236.62219999999996,None,True,False
2025-03-13,209.68,215.95,216.84,208.42,61370000.0,-3.36%,-0.03364365379297618,0.28934044619024213,236.97850000000003,235.704,None,True,False
2025-03-14,213.49,211.25,213.95,209.58,60110000.0,1.82%,0.018170545593285015,0.29632194158347386,235.57650000000004,234.9298,None,True,False
2025-03-17,214.0,213.31,215.22,209.97,48070000.0,0.24%,0.0023888706730994524,0.296610908086233,234.0465,234.2014,None,False,True
2025-03-18,212.69,214.16,215.15,211.49,42430000.0,-0.61%,-0.006121495327102822,0.2821489040894513,232.45749999999998,233.5782,Bearish Engulfing,False,True
2025-03-19,215.24,214.22,218.76,213.75,54390000.0,1.20%,0.011989280173021921,0.27687494719296013,230.97600000000003,233.01579999999998,None,False,True
2025-03-20,214.1,213.99,217.49,212.22,48860000.0,-0.53%,-0.005296413306076997,0.27697599998570993,229.3895,232.3978,Doji,False,True
2025-03-21,218.27,211.56,218.84,211.28,94130000.0,1.95%,0.019476879962634364,0.28386096456556215,228.02550000000002,231.919,None,False,True
2025-03-24,220.73,221.0,221.48,218.58,44300000.0,1.13%,0.011270444861868123,0.2785394205545667,226.70700000000002,231.4796,Doji,False,True
2025-03-25,223.75,220.77,224.1,220.08,34490000.0,1.37%,0.013681873782449117,0.2817161652857166,225.54250000000002,231.21760000000003,None,False,True
2025-03-26,221.53,223.51,225.02,220.47,34530000.0,-0.99%,-0.009921787709497254,0.274868727069682,224.60099999999997,230.96020000000001,None,False,True
2025-03-27,223.85,221.39,224.99,220.56,37090000.0,1.05%,0.01047262221820966,0.27090043922738183,223.92849999999999,230.7716,Bullish Engulfing,True,True
2025-03-28,217.9,221.67,223.81,217.68,39820000.0,-2.66%,-0.026580299307571997,0.27229498890051734,222.73149999999995,230.37220000000002,None,False,True
2025-03-31,222.13,217.01,225.62,216.23,65300000.0,1.94%,0.01941257457549339,0.27637765267846676,221.93649999999997,230.2496,Bullish Engulfing,True,True
2025-04-01,223.19,219.8,223.68,218.9,36410000.0,0.48%,0.004771980371854223,0.27722518608887425,221.29950000000002,230.1138,None,False,True
2025-04-02,223.89,221.32,225.19,221.02,35910000.0,0.31%,0.003136341233926254,0.2774716219921831,220.70699999999997,230.1388,None,False,True
2025-04-03,203.19,205.54,207.49,201.25,103420000.0,-9.25%,-0.09245611684309252,0.3790824935184968,219.1,229.72600000000003,None,False,True
2025-04-04,188.38,193.89,199.88,187.34,125910000.0,-7.29%,-0.07288744524828983,0.4252394698229903,216.56550000000001,229.0204,None,False,True
2025-04-07,181.46,177.2,194.15,174.62,160470000.0,-3.67%,-0.03673426053721196,0.43053491332186095,214.2645,228.19400000000002,None,False,True
2025-04-08,172.42,186.7,190.34,169.21,120860000.0,-4.98%,-0.049818141739226385,0.44464553536339524,211.8435,227.0452,Bearish Engulfing,False,True
2025-04-09,198.85,171.95,200.61,171.89,184400000.0,15.33%,0.15328848161466202,0.6497962805959306,210.93699999999998,226.25699999999998,Bullish Engulfing,True,True
2025-04-10,190.42,189.07,194.78,183.0,121880000.0,-4.24%,-0.042393764143827006,0.6582913304972238,209.97400000000002,225.2782,None,False,True
2025-04-11,198.15,186.1,199.54,186.06,87440000.0,4.06%,0.040594475370234306,0.6684146617843005,209.20699999999997,224.48940000000002,None,False,True
2025-04-14,202.52,211.44,212.94,201.16,101350000.0,2.21%,0.022053999495331933,0.6724846513163668,208.63299999999998,223.8198,None,False,True
2025-04-15,202.14,201.85,203.51,199.8,51340000.0,-0.19%,-0.001876357890578828,0.6724003132458481,208.10549999999998,223.3024,Doji,False,True
2025-04-16,194.27,198.36,200.7,192.37,59730000.0,-3.89%,-0.03893341248639548,0.6797219535433516,207.05700000000002,222.5318,None,False,True
2025-04-17,196.98,197.2,198.83,194.42,52160000.0,1.39%,0.013949657692901463,0.6820063431911612,206.20100000000002,221.822,Doji,False,True
2025-04-21,193.16,193.26,193.8,189.81,46740000.0,-1.94%,-0.019392831759569518,0.6802597414806854,204.94549999999998,221.0208,Doji,False,True
